as_of_date,n_active_vintages,n_holdings,gross_return,turnover,cost,net_return,stale_price_events,cash_weight,n_pending,n_confirmed_late,n_early_exits,gate_blocked_weight
2025-05-31,6,11,0.0051737860975149975,0.03791666666666667,0.00025025,0.004923536097514998,50,0.3316666666666952,16,0,0,0.19416666666669033
2025-06-30,6,15,0.06996548978591755,0.095,0.000627,0.06933848978591754,50,0.2250000000000285,12,5,0,0.13416666666669033
2025-07-31,6,16,-0.0030144415755326576,0.057499999999999996,0.00037949999999999995,-0.0033939415755326577,0,0.2000000000000285,13,0,0,0.14166666666669034
2025-08-31,6,14,0.044051269704317636,0.05083333333331912,0.0003354999999999062,0.04371576970431773,65,0.16166666666666674,13,0,0,0.13916666666666666
2025-09-30,6,14,-0.010750645211969447,0.059583333333333335,0.00039325,-0.011143895211969446,69,0.16249999999999998,10,2,5,0.10250000000000001
2025-10-31,6,15,0.05709978386029111,0.04416666666672351,0.00029150000000037517,0.056808283860290736,0,0.12750000000000006,8,1,0,0.08
2025-11-30,6,13,-0.05007480132353058,0.07041666666669034,0.0004647500000001563,-0.05053955132353074,73,0.21500000000004738,9,0,7,0.095
2025-12-31,6,12,-0.031091303624395474,0.03999999999998814,0.00026399999999992174,-0.0313553036243954,66,0.20500000000007113,8,1,2,0.08500000000002368
2026-01-31,6,10,-0.012157161570036178,0.09666666666669035,0.0006380000000001563,-0.012795161570036333,66,0.3216666666667851,11,0,10,0.12500000000002368
2026-02-28,6,11,-0.00789057669951966,0.08145833333333333,0.0005376249999999999,-0.00842820169951966,53,0.35041666666678517,13,1,5,0.15791666666669035
2026-03-31,6,9,-0.06016325448299256,0.08624999999998105,0.000569249999999875,-0.06073250448299244,48,0.48125000000008056,19,0,7,0.24541666666669038
2026-04-30,6,10,0.03565947141475844,0.02875000000000711,0.00018975000000004692,0.0354697214147584,10,0.48208333333337117,25,0,0,0.3170833333333665
2026-05-31,6,9,0.00667054469458195,0.0654166666666785,0.0004317500000000781,0.006238794694581872,39,0.5612500000000615,30,0,5,0.38708333333336653
