as_of_date,n_active_vintages,n_holdings,gross_return,turnover,cost,net_return,stale_price_events,cash_weight,n_pending,n_confirmed_late,n_early_exits,gate_blocked_weight
2025-04-30,6,22,-0.027182392346503926,0.035515873015873,0.00023440476190476182,-0.027416797108408688,112,0.11309523809523814,14,0,0,0.1130952380952381
2025-05-31,6,22,-0.001728470019326633,0.03908730158730157,0.00025797619047619036,-0.0019864462098028233,108,0.1444444444444445,18,1,0,0.14444444444444443
2025-06-30,6,22,0.13231883541363,0.04583333333333336,0.00030250000000000014,0.13201633541362998,105,0.11230158730158735,14,7,0,0.11230158730158729
2025-07-31,6,21,0.016949707994793915,0.035515873015873,0.00023440476190476182,0.016715303232889153,0,0.11984126984126986,15,1,0,0.11984126984126983
2025-08-31,6,20,0.03790485914510865,0.03095238095238094,0.0002042857142857142,0.03770057343082294,110,0.10317460317460325,13,2,0,0.10317460317460317
2025-09-30,6,20,-0.015623063477958214,0.023809523809523808,0.00015714285714285713,-0.01578020633510107,113,0.08730158730158732,11,2,0,0.0873015873015873
2025-10-31,6,20,0.04625200535380648,0.011904761904761904,7.857142857142857e-05,0.046173433925235055,0,0.06349206349206349,8,2,0,0.06349206349206349
2025-11-30,6,20,-0.04079136057783318,0.015873015873015872,0.00010476190476190476,-0.04089612248259509,118,0.07936507936507942,10,0,0,0.07936507936507936
2025-12-31,6,20,-0.01467310450371706,0.02218614718614718,0.0001464285714285714,-0.014819533075145632,116,0.09343434343434343,12,1,0,0.09343434343434343
2026-01-31,6,20,-0.008127276277965289,0.02615440115440115,0.0001726190476190476,-0.008299895325584337,115,0.11544011544011545,15,2,0,0.11544011544011544
2026-02-28,6,21,-0.018130703965415607,0.037337662337662336,0.00024642857142857143,-0.018377132536844178,113,0.16053391053391053,21,1,0,0.16053391053391053
2026-03-31,6,21,-0.04851430956105411,0.04148629148629148,0.00027380952380952377,-0.048788119084863635,108,0.24350649350649356,32,0,0,0.2435064935064935
2026-04-30,6,21,0.035851791211351236,0.0487012987012987,0.0003214285714285714,0.035530362639922666,22,0.2961760461760462,39,2,0,0.2961760461760462
2026-05-31,6,20,-0.007565620464498178,0.041305916305916304,0.0002726190476190476,-0.007838239512117226,92,0.36363636363636365,48,0,0,0.36363636363636365
