as_of_date,n_active_vintages,n_holdings,gross_return,turnover,cost,net_return,stale_price_events,cash_weight,n_pending,n_confirmed_late,n_early_exits,gate_blocked_weight
2019-04-30,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2019-05-31,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2019-06-30,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2019-07-31,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2019-08-31,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2019-09-30,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2019-10-31,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2019-11-30,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2019-12-31,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2020-01-31,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2020-02-29,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2020-03-31,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2020-04-30,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2020-05-31,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2020-06-30,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2020-07-31,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2020-08-31,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2020-09-30,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2020-10-31,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2020-11-30,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2020-12-31,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2021-01-31,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2021-02-28,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2021-03-31,1,3,0.0,0.16666666666666666,0.0010999999999999998,-0.0010999999999999998,0,0.8333333333333334,0,0,0,0
2021-04-30,2,4,0.007414213763997873,0.08333333333333333,0.0005499999999999999,0.006864213763997873,0,0.6666666666666667,0,0,0,0
2021-05-31,3,5,0.006559509263478862,0.08333333333333333,0.0005499999999999999,0.006009509263478862,0,0.5,0,0,0,0
2021-06-30,4,6,0.0219844437466673,0.08333333333333333,0.0005499999999999999,0.021434443746667302,0,0.33333333333333337,0,0,0,0
2021-07-31,5,6,-0.004571059801364833,0.08333333333333333,0.0005499999999999999,-0.005121059801364833,12,0.16666666666666674,0,0,0,0
2021-08-31,6,6,0.0762967482154605,0.08333333333333333,0.0005499999999999999,0.0757467482154605,15,0.0,0,0,0,0
2021-09-30,6,6,0.002896892998158221,0.1111111111111111,0.0007333333333333333,0.0021635596648248876,0,0.0,0,0,0,0
2021-10-31,6,6,0.013035101640166734,0.11111111111111112,0.0007333333333333333,0.0123017683068334,18,0.0,0,0,0,0
2021-11-30,6,7,-0.05841304915422173,0.16666666666666669,0.0011,-0.059513049154221724,18,0.0,0,0,0,0
2021-12-31,6,7,-0.009205641600306883,0.16666666666666669,0.0011,-0.010305641600306883,0,0.0,0,0,0,0
2022-01-31,6,6,0.09341775332611793,0.16666666666666669,0.0011,0.09231775332611793,0,0.0,0,0,0,0
2022-02-28,6,6,-0.0725139014105616,0.16666666666666669,0.0011,-0.07361390141056161,0,0.0,0,0,0,0
2022-03-31,6,5,-0.12184086288254484,0.11111111111111113,0.0007333333333333334,-0.12257419621587817,0,0.0,0,0,0,0
2022-04-30,6,6,0.04991690456575181,0.11111111111111112,0.0007333333333333333,0.049183571232418476,18,0.0,0,0,0,0
2022-05-31,6,6,-0.017601182839155956,0.11111111111111112,0.0007333333333333333,-0.01833451617248929,18,0.0,0,0,0,0
2022-06-30,6,6,-0.04731377037354935,0.11111111111111112,0.0007333333333333333,-0.048047103706882685,0,0.0,0,0,0,0
2022-07-31,6,6,-0.036968612094132866,0.1111111111111111,0.0007333333333333333,-0.0377019454274662,18,0.0,0,0,0,0
2022-08-31,6,6,0.005366177941636939,0.11111111111111112,0.0007333333333333333,0.004632844608303606,18,0.0,0,0,0,0
2022-09-30,6,7,-0.023186234508811167,0.11111111111111112,0.0007333333333333333,-0.0239195678421445,0,0.0,0,0,0,0
2022-10-31,6,7,-0.08568470965708405,0.05555555555555555,0.00036666666666666667,-0.08605137632375072,0,0.0,0,0,0,0
2022-11-30,6,8,-0.014313474709890087,0.11111111111111113,0.0007333333333333334,-0.015046808043223421,0,0.0,0,0,0,0
2022-12-31,6,9,0.030114527457874685,0.1111111111111111,0.0007333333333333333,0.029381194124541352,18,0.0,0,0,0,0
2023-01-31,6,9,-0.03991713974785892,0.16666666666666666,0.0010999999999999998,-0.041017139747858915,18,0.0,0,0,0,0
2023-02-28,6,9,0.05447849612382927,0.11111111111111112,0.0007333333333333333,0.05374516279049593,0,0.0,0,0,0,0
2023-03-31,6,7,-0.019832208133619064,0.16666666666666669,0.0011,-0.020932208133619064,0,0.0,0,0,0,0
2023-04-30,6,7,-0.01149883230051792,0.05555555555555555,0.00036666666666666667,-0.011865498967184586,18,0.0,0,0,0,0
2023-05-31,6,9,0.08672483886663174,0.16666666666666669,0.0011,0.08562483886663173,18,0.0,0,0,0,0
2023-06-30,6,8,0.048105053429015186,0.16666666666666669,0.0011,0.04700505342901519,18,0.0,0,0,0,0
2023-07-31,6,8,0.06188013607853612,0.12499999999999999,0.0008249999999999999,0.06105513607853612,18,1.1102230246251565e-16,0,0,0,0
2023-08-31,6,8,0.036996409172650825,0.16666666666666666,0.0010999999999999998,0.03589640917265083,0,1.1102230246251565e-16,0,0,0,0
2023-09-30,6,7,0.09003330980174994,0.16666666666666666,0.0010999999999999998,0.08893330980174993,20,1.1102230246251565e-16,0,0,0,0
2023-10-31,6,6,0.006020514547968495,0.125,0.000825,0.005195514547968494,21,1.1102230246251565e-16,0,0,0,0
2023-11-30,6,21,0.011597879782213468,0.14285714285714282,0.0009428571428571426,0.010655022639356325,0,1.1102230246251565e-16,0,0,0,0
2023-12-31,6,25,-0.002854299138954206,0.15079365079365076,0.000995238095238095,-0.003849537234192301,40,0.0,0,0,0,0
2024-01-31,6,28,0.14227352536099025,0.14285714285714285,0.0009428571428571429,0.14133066821813312,58,0.0,0,0,0,0
2024-02-29,6,31,0.08220145425216094,0.14285714285714285,0.0009428571428571429,0.08125859710930379,0,0.0,0,0,0,0
2024-03-31,6,33,0.03827254438823818,0.13492063492063494,0.0008904761904761906,0.03738206819776199,92,1.1102230246251565e-16,0,0,0,0
2024-04-30,6,36,0.16612426893772814,0.14285714285714285,0.0009428571428571429,0.165181411794871,109,0.0,0,0,0,0
2024-05-31,6,39,-0.002659241572460809,0.07936507936507936,0.0005238095238095238,-0.003183051096270333,0,0.0,0,0,0,0
2024-06-30,6,37,0.004184453880786518,0.07936507936507936,0.0005238095238095238,0.003660644356976994,126,0.0,0,0,0,0
2024-07-31,6,40,0.04393867418646696,0.07936507936507936,0.0005238095238095238,0.04341486466265743,126,0.0,0,0,0,0
2024-08-31,6,40,0.028940094358559584,0.09523809523809523,0.0006285714285714285,0.028311522929988155,126,0.0,0,0,0,0
2024-09-30,6,41,0.06955768824693442,0.10317460317460317,0.0006809523809523809,0.06887673586598204,126,0.0,0,0,0,0
2024-10-31,6,39,-0.011913138089736037,0.11904761904761904,0.0007857142857142856,-0.012698852375450322,0,0.0,0,0,0,0
2024-11-30,6,39,0.028299459099310264,0.09523809523809523,0.0006285714285714285,0.027670887670738834,126,0.0,0,0,0,0
2024-12-31,6,39,0.03208180289080407,0.10317460317460317,0.0006809523809523809,0.03140085050985169,126,0.0,0,0,0,0
2025-01-31,6,34,0.15827788553706787,0.0873015873015873,0.0005761904761904761,0.1577016950608774,0,0.0,0,0,0,0
2025-02-28,6,32,0.042107301051424524,0.06349206349206349,0.000419047619047619,0.04168825343237691,0,0.0,0,0,0,0
2025-03-31,6,35,0.1573501790118759,0.07936507936507936,0.0005238095238095238,0.15682636948806636,126,0.0,0,0,0,0
2025-04-30,6,35,0.013777335366873941,0.0873015873015873,0.0005761904761904761,0.013201144890683464,126,0.0,0,0,0,0
2025-05-31,6,35,0.031241389957159638,0.07936507936507936,0.0005238095238095238,0.030717580433350114,126,0.0,0,0,0,0
2025-06-30,6,33,0.10646591304849035,0.07142857142857142,0.0004714285714285714,0.10599448447706178,126,0.0,0,0,0,0
2025-07-31,6,35,0.06361088761611573,0.07575757575757575,0.0004999999999999999,0.06311088761611573,0,0.0,0,0,0,0
2025-08-31,6,36,0.08257208116263895,0.09090909090909091,0.0006000000000000001,0.08197208116263895,127,0.0,0,0,0,0
2025-09-30,6,36,-0.04894719809778128,0.07575757575757575,0.0004999999999999999,-0.04944719809778128,128,0.0,0,0,0,0
2025-10-31,6,37,0.053556988126616564,0.09090909090909091,0.0006000000000000001,0.05295698812661656,0,0.0,0,0,0,0
2025-11-30,6,37,-0.060430289034986893,0.09090909090909091,0.0006000000000000001,-0.0610302890349869,130,0.0,0,0,0,0
2025-12-31,6,37,-0.04409895001923696,0.09848484848484848,0.00065,-0.044748950019236955,131,0.0,0,0,0,0
2026-01-31,6,40,0.025093225494556143,0.11363636363636365,0.00075,0.024343225494556142,132,0.0,0,0,0,0
2026-02-28,6,41,-0.028340870779046772,0.11363636363636365,0.00075,-0.029090870779046773,132,0.0,0,0,0,0
2026-03-31,6,45,-0.07140316788424983,0.14393939393939395,0.0009500000000000001,-0.07235316788424984,132,0.0,0,0,0,0
2026-04-30,6,43,0.10830293919771276,0.12121212121212122,0.0008,0.10750293919771277,17,0.0,0,0,0,0
2026-05-31,6,43,0.0015075913060209284,0.12121212121212122,0.0008,0.0007075913060209284,132,0.0,0,0,0,0
